,telefono,is_intercettato
13694,+393664608062,N
13695,+393510555827,N
13696,+393286263934,N
13697,+393473213503,N
13698,+393497047392,N
13699,+393807550671,N
13700,+393895170486,N
13701,+393283029275,N
13702,+393294327982,N
13703,+393881528425,N
13704,+393491604717,N
13705,+393464775765,N
13706,+393286683427,N
13707,+393891852016,N
13708,+393200923443,N
13709,+393807653610,N
13710,+393735044939,N
13711,+393271117335,N
13712,+393208884061,N
13713,+393384811594,N
13714,+393284998401,N
13715,+393476549061,N
13716,+393934177424,N
13717,+393248819564,N
13718,+393291378988,N
13719,+393889402940,N
13720,+393273918818,N
13721,+393881687988,N
13722,+393277896778,N
13723,+393284243923,N
13724,+393200719354,N
13725,+393291609545,N
13726,+393472968275,N
13727,+393342303008,N
13728,+393913473230,N
13729,+393494114853,N
13730,+393898827105,N
13731,+393275353109,N
13732,+393277594422,N
13733,+393889070434,N
13734,+393277467960,N
13735,+393483790786,N
13736,+393891882330,N
13737,+393271149363,N
13738,+393405644601,N
13739,+393806837697,N
13740,+393382362025,N
13741,+393883662473,N
13742,+393510536264,N
13743,+393288933403,N
13744,+393277437488,N
13745,+393397199802,N
13746,+393804611617,N
13747,+393277896403,N
13748,+393206635822,N
13749,+393928086586,N
13750,+393392896064,N
13751,+393284248211,N
13752,+393278890145,N
13753,+393926445519,N
13754,+393914796262,N
13755,+393467299712,N
13756,+393894634326,N
13757,+393345871394,N
13758,+393274961950,N
13759,+393356660450,N
13760,+393926786995,N
13761,+393270594689,N
13762,+393273914451,N
13763,+393293425716,N
13764,+393891439459,N
13765,+393381899433,N
13766,+393533561608,N
13767,+393290131193,N
13768,+393802029515,N
13769,+393299730310,N
13770,+393883947841,N
13771,+393283181048,N
13772,+393280890253,N
13773,+393892098912,N
13774,+393299268943,N
13775,+393278712178,N
13776,+393491511420,N
13777,+393408746970,N
13778,+393895746338,N
13779,+393276107869,N
13780,+393474879896,N
13781,+393276584184,N
13782,+393802093223,N
13783,+393282276451,N
13784,+393804942833,N
13785,+393274108777,N
13786,+393801977365,N
13787,+393925146034,N
13788,+393458168161,N
13789,+393391975983,N
13790,+393338221079,N
13791,+393206753387,N
13792,+393473553561,N
13793,+393429321167,N
13794,+393290720694,N
13795,+393884085963,N
13796,+393200177337,N
13797,+393899617263,N
13798,+393331893605,N
13799,+393207559417,N
13800,+393298451694,N
13801,+393884978591,N
13802,+393802421777,N
13803,+393288522222,N
13804,+393407281660,N
13805,+393280054276,N
13806,+393206438458,N
13807,+393894549530,N
13808,+393890447052,N
13809,+393889263471,N
13810,+393249049402,N
13811,+393270004119,N
13812,+393274598575,N
13813,+393294737602,N
13814,+393511112313,N
13815,+393892363940,N
13816,+393891795010,N
13817,+393895760434,N
13818,+393203531805,N
13819,+393357199962,N
13820,+393337733111,N
13821,+393929945412,N
13822,+393293866861,N
13823,+393270849938,N
13824,+393272114206,N
13825,+393293210033,N
13826,+393203093271,N
13827,+393202122840,N
13828,+393203125213,N
13829,+393282751635,N
13830,+393207750179,N
13831,+393480853616,N
13832,+393802666031,N
13833,+393286139129,N
13834,+393245307722,N
13835,+393396852663,N
13836,+393274653270,N
13837,+393287159989,N
13838,+393249044948,N
13839,+393273019956,N
13840,+393381946685,N
13841,+393240567697,N
13842,+393898980789,N
13843,+393205625699,N
13844,+393892039762,N
13845,+393890977891,N
13846,+393288006388,N
13847,+393442739207,N
13848,+393277832488,N
13849,+34671833722,N
13850,+393334755787,N
13851,+393319796576,N
13852,+393273811270,N
13853,+393889014693,N
13854,+393894567826,N
13855,+393277754607,N
13856,+393272070825,N
13857,+393334161359,N
13858,+393318737955,N
13859,+393451066668,N
13860,+393285883731,N
13861,+393476393092,N
13862,+393202422279,N
13863,+393733044920,N
13864,+393921100317,N
13865,+393382574166,N
13866,+393347184686,N
13867,+393201103480,N
13868,+393281566971,N
13869,+393803496049,N
13870,+393204053770,N
13871,+393394573961,N
13872,+393293493605,N
13873,+393774773699,N
13874,+393276149118,N
13875,+393207279324,N
13876,+393288787205,N
13877,+393297577437,N
13878,+393405571807,N
13879,+393881786529,N
13880,+393460584765,N
13881,+393270839040,N
13882,+393347313061,N
13883,+393276743501,N
13884,+393476456750,N
13885,+393275469547,N
13886,+393297279020,N
13887,+3934885255+,N
13888,+393342655941,N
13889,+393495465217,N
13890,+393248315036,N
13891,+393933807584,N
13892,+393297220293,N
13893,+393383131720,N
13894,+393881448486,N
13895,+393408136613,N
13896,+393494230120,N
13897,+393293470994,N
13898,+393313201069,N
13899,+393273177237,N
13900,+393382046118,N
13901,+393393337788,N
13902,+393336088161,N
13903,+393293829932,N
13904,+393890129964,N
13905,+34651508621,N
13906,+393247416686,N
13907,+393289736965,N
13908,+393896107125,N
13909,+393881472106,N
13910,+393773477926,N
13911,+393331006623,N
13912,+393319553166,N
13913,+393883454992,N
13914,+393287160506,N
13915,+393280086470,N
13916,+393272134081,N
13917,+393331942752,N
13918,+393338299324,N
13919,+393334145818,N
13920,+393458203139,N
13921,+393275485096,N
13922,+393898357849,N
13923,+393881724815,N
13924,+393735227812,N
13925,+393394977073,N
13926,+393208264618,N
13927,+393282494269,N
13928,+393484450164,N
13929,+393888346130,N
13930,+393296187179,N
13931,+393284861051,N
13932,+393381765073,N
13933,+393402956450,N
13934,+393275351966,N
13935,+393533153619,N
13936,+393490931857,N
13937,+393804642026,N
13938,+393297180527,N
13939,+393277926187,N
13940,+393273140261,N
13941,+393246239980,N
13942,+393273659759,N
13943,+393270008006,N
13944,+393478973806,N
13945,+393284414106,N
13946,+393292921877,N
13947,+393890096054,N
13948,+393884057788,N
13949,+3939233968+,N
13950,+393881408628,N
13951,+393887783786,N
13952,+393807428431,N
13953,+393806972795,N
13954,+393926490366,N
13955,+393271995181,N
13956,+393209439573,N
13957,+393206952133,N
13958,+393286571344,N
13959,+393207769572,N
13960,+393282410198,N
13961,+393335763389,N
13962,+393512727207,N
13963,+393271014868,N
13964,+393283531466,N
13965,+393296462536,N
13966,+393290950590,N
13967,+393275688949,N
13968,+393478156985,N
13969,+393938630228,N
13970,+393355443548,N
13971,+393296597809,N
13972,+393281906946,N
13973,+393883430119,N
13974,+393895219342,N
13975,+393296826103,N
13976,+393204484808,N
13977,+393481511020,N
13978,+393511456186,N
13979,+393512130134,N
13980,+393885719025,N
13981,+393733000303,N
13982,+393920897046,N
13983,+393294172770,N
13984,+393801581253,N
13985,+393291877732,N
13986,+393296369221,N
13987,+393270118047,N
13988,+393298194028,N
13989,+393283363219,N
13990,+393297485232,N
13991,+393274158109,N
13992,+393427866671,N
13993,+393281565805,N
13994,+393510041569,N
13995,+393881256542,N
13996,+393276706402,N
13997,+393280105186,N
13998,+393892359621,N
13999,+393883676854,N
14000,+393286140417,N
14001,+393296425701,N
14002,+393922565711,N
14003,+393278160677,N
14004,+393205303594,N
14005,+393934941515,N
14006,+393208006514,N
14007,+393209024111,N
14008,+393272932669,N
14009,+393208457475,N
14010,+393477426757,N
14011,+393280540692,N
14012,+393246896881,N
14013,+393888532572,N
14014,+393341762865,N
14015,+393894375129,N
14016,+393886311229,N
14017,+393463188656,N
14018,+393205708273,N
14019,+39335373864,N
14020,+393200982245,N
14021,+393204120792,N
14022,+393469749604,N
14023,+393473266516,N
14024,+393247787878,N
14025,+393279706366,N
14026,+393486607322,N
14027,+393249556157,N
14028,+393204819632,N
14029,+393891992278,N
14030,+393292498262,N
14031,+393409454295,N
14032,+393297134217,N
14033,+393273510963,N
14034,+393396618542,N
14035,+393279418991,N
14036,+393281284683,N
14037,+393339007449,N
14038,+393294117513,N
14039,+393297026387,N
14040,+393807811499,N
14041,+393287195862,N
14042,+393357035428,N
14043,+393894469492,N
14044,+393311223186,N
14045,+393294248942,N
14046,+393801834970,N
14047,+393248640319,N
14048,+393882547817,N
14049,+393383761897,N
14050,+393886204198,N
14051,+393203338398,N
14052,+393293670504,N
14053,+393394197989,N
14054,+393271084077,N
14055,+393806822641,N
14056,+393898563058,N
14057,+393510009012,N
14058,+393240971161,N
14059,+393284739177,N
14060,+393384393682,N
14061,+393209447593,N
14062,+393889548950,N
14063,+393463111460,N
14064,+393467855781,N
14065,+393208674341,N
14066,+393299289125,N
14067,+393284023192,N
14068,+393209219796,N
14069,+393240582192,N
14070,+393274333485,N
14071,+393930851355,N
14072,+393342145501,N
14073,+393279104583,N
14074,+393497405579,N
14075,+393283836408,N
14076,+393312615003,N
14077,+393885886813,N
14078,+393406123544,N
14079,+393202364147,N
14080,+393208226005,N
14081,+393200708057,N
14082,+393935576334,N
14083,+393201913206,N
14084,+393383281950,N
14085,+393200152962,N
14086,+393336961841,N
14087,+393277705638,N
14088,+393270098722,N
14089,+393203922862,N
14090,+393284995205,N
14091,+393881531454,N
14092,+393284937793,N
14093,+393884772503,N
14094,+393201808454,N
14095,+393917669521,N
14096,+393295369312,N
14097,+393803405734,N
14098,+393349882304,N
14099,+393291023735,N
14100,+393288519477,N
14101,+393280813291,N
14102,+393396576425,N
14103,+393889527380,N
14104,+393883490533,N
14105,+393202323854,N
14106,+393663405078,N
14107,+393272270776,N
14108,+393279023542,N
14109,+393202531842,N
14110,+393317210794,N
14111,+393398460522,N
14112,+393896676194,N
14113,+393279328021,N
14114,+393510956572,N
14115,+393884075872,N
14116,+393294571488,N
14117,+393803410460,N
14118,+393801210802,N
14119,+393889304449,N
14120,+393892369172,N
14121,+393286899081,N
14122,+393281583725,N
14123,+393207443350,N
14124,+393894840048,N
14125,+393298690066,N
14126,+393280771086,N
14127,+393888277321,N
14128,+393209626390,N
14129,+393479022929,N
14130,+393510295150,N
14131,+393807407991,N
14132,+393281516086,N
14133,+393293384728,N
14134,+393683463227,N
14135,+393348725357,N
14136,+393299660275,N
14137,+393891890031,N
14138,+393511133807,N
14139,+393384648688,N
14140,+393512603450,N
14141,+393208184365,N
14142,+393280382456,N
14143,+393281048352,N
14144,+393272341692,N
14145,+393807856513,N
14146,+393802806014,N
14147,+393248486845,N
14148,+393932774389,N
14149,+393286796982,N
14150,+393663312483,N
14151,+393280492055,N
14152,+393290725968,N
14153,+393881918419,N
14154,+393898352931,N
14155,+393207512521,N
14156,+393384732695,N
14157,+34643382717,N
14158,+393284923031,N
14159,+393512713970,N
14160,+393927816456,N
14161,+393278858885,N
14162,+393273774599,N
14163,+393317860540,N
14164,+393391697973,N
14165,+393931083005,N
14166,+393884720406,N
14167,+393291946269,N
14168,+393891668022,N
14169,+393885716403,N
14170,+393276541972,N
14171,+393897835788,N
14172,+393883764272,N
14173,+393271192193,N
14174,+393284974047,N
14175,+393248190006,N
14176,+393293923862,N
14177,+393337168563,N
14178,+393397902999,N
14179,+393899605507,N
14180,+393247819077,N
14181,+393895810668,N
14182,+393808690042,N
14183,+393289124960,N
14184,+393291612127,N
14185,+393894905128,N
14186,+393662368518,N
14187,+393201863120,N
14188,+393471769995,N
14189,+393482624087,N
14190,+393470315431,N
14191,+393209021968,N
14192,+393479095973,N
14193,+393272267238,N
14194,+393281494166,N
14195,+393206514779,N
14196,+393892899928,N
14197,+393898475281,N
14198,+393201788684,N
14199,+393282632169,N
14200,+393288362291,N
14201,+393207223839,N
14202,+393270553086,N
14203,+393298022060,N
14204,+393881954998,N
14205,+393293379864,N
14206,+393420734009,N
14207,+393355601458,N
14208,+393806470542,N
14209,+393385636792,N
14210,+393272087208,N
14211,+393486364241,N
14212,+393284862742,N
14213,+393272365235,N
14214,+393270411106,N
14215,+393291169562,N
14216,+393896432426,N
14217,+393483620363,N
14218,+393343035365,N
14219,+393775004143,N
14220,+393278721550,N
14221,+393334206538,N
14222,+393284441053,N
14223,+393282453613,N
14224,+393495713024,N
14225,+393925951708,N
14226,+393803960110,N
14227,+393899050338,N
14228,+393891036135,N
14229,+393933025915,N
14230,+393209471252,N
14231,+393804229712,N
14232,+393899352671,N
14233,+393201494632,N
14234,+393884448887,N
14235,+393202456154,N
14236,+393889548370,N
14237,+393287182604,N
14238,+393392258138,N
14239,+393889953790,N
14240,+393911367946,N
14241,+393281246038,N
14242,+393278118841,N
14243,+393293932191,N
14244,+393287019407,N
14245,+393209054095,N
14246,+393899697232,N
14247,+393276954378,N
14248,+393917223305,N
14249,+393206145895,N
14250,+393923135942,N
14251,+393461006937,N
14252,+393202633562,N
14253,+393290149446,N
14254,+393273061441,N
14255,+393896469368,N
14256,+393512638071,N
14257,+393465147294,N
14258,+393895367931,N
14259,+393335207806,N
14260,+393291185813,N
14261,+393271836588,N
14262,+393283622588,N
14263,+393276148626,N
14264,+393204182242,N
14265,+393926596797,N
14266,+393285904381,N
14267,+393479187060,N
14268,+393277399862,N
14269,+393461294275,N
14270,+393891534792,N
14271,+393284038503,N
14272,+393889874180,N
14273,+393291938465,N
14274,+393290163853,N
14275,+393332869825,N
14276,+393406222734,N
14277,+393887867195,N
14278,+393279721237,N
14279,+393884278714,N
14280,+393917534688,N
14281,+393270415930,N
14282,+393312667405,N
14283,+393801035444,N
14284,+393802870342,N
14285,+34643394512,N
14286,+393246197630,N
14287,+393888986008,N
14288,+393897685557,N
14289,+393284678464,N
14290,+393898510088,N
14291,+393473798318,N
14292,+393280323809,N
14293,+393270920953,N
14294,+393899680518,N
14295,+393293082569,N
14296,+393289393652,N
14297,+393923924572,N
14298,+393397593034,N
14299,+393205519640,N
14300,+393245865175,N
14301,+393290643716,N
14302,+393281993895,N
14303,+393270222650,N
14304,+393804386084,N
14305,+393899544050,N
14306,+393896818711,N
14307,+393381555806,N
14308,+393801870979,N
14309,+393394174608,N
14310,+393289287563,N
14311,+393894742093,N
14312,+393316329436,N
14313,+393293828032,N
14314,+393202709263,N
14315,+393667063086,N
14316,+393294623269,N
14317,+393880592165,N
14318,+393494170963,N
14319,+393270727481,N
14320,+393491487768,N
14321,+393247772941,N
14322,+393202149159,N
14323,+393278262909,N
14324,+393286287419,N
14325,+393937580797,N
14326,+393290133545,N
14327,+393200290786,N
14328,+393890990897,N
14329,+393661466189,N
14330,+393271645027,N
14331,+393315911423,N
14332,+393271428343,N
14333,+393246026969,N
14334,+393898255296,N
14335,+393276621801,N
14336,+393477024719,N
14337,+393883862019,N
14338,+393913135295,N
14339,+393914951542,N
14340,+393898359712,N
14341,+393207542313,N
14342,+393333216802,N
14343,+393288818262,N
14344,+393510174691,N
14345,+393272308865,N
14346,+393270842987,N
14347,+393491647737,N
14348,+393332807758,N
14349,+393331695583,N
14350,+393290404320,N
14351,+393884553960,N
14352,+393276737819,N
14353,+393890341908,N
14354,+393205789006,N
14355,+3938815431+,N
14356,+393475711367,N
14357,+393465127296,N
14358,+393312253503,N
14359,+393472446305,N
14360,+393200341628,N
14361,+393271552723,N
14362,+393460581743,N
14363,+393496558187,N
14364,+393893492715,N
14365,+393921064177,N
14366,+393295865757,N
14367,+393465995002,N
14368,+393292490295,N
14369,+393204865291,N
14370,+393426322319,N
14371,+393200724432,N
14372,+393204251085,N
14373,+393277681408,N
14374,+393280698058,N
14375,+393889361109,N
14376,+393245911197,N
14377,+393801066479,N
14378,+393297203370,N
14379,+393273577548,N
14380,+393298022903,N
14381,+393512621544,N
14382,+393279519418,N
14383,+393401411586,N
14384,+393474269001,N
14385,+393204221507,N
14386,+393899709439,N
14387,+393289587838,N
14388,+393297545688,N
14389,+393277585057,N
14390,+393278163276,N
14391,+393807735191,N
14392,+393711376016,N
14393,+393396168858,N
14394,+393270934692,N
14395,+393200620482,N
14396,+393920090091,N
14397,+393246042209,N
14398,+393891141966,N
14399,+393281355730,N
14400,+393288721185,N
14401,+393421516897,N
14402,+393206353112,N
14403,+393345052303,N
14404,+393893486932,N
14405,+393895398183,N
14406,+393274032179,N
14407,+393275653199,N
14408,+393461609385,N
14409,+393203130560,N
14410,+393456393018,N
14411,+393897893318,N
14412,+393293390034,N
14413,+393282346050,N
14414,+393292112032,N
14415,+393803747078,N
14416,+393343083806,N
14417,+393203680512,N
14418,+393288417839,N
14419,+393208653437,N
14420,+393298280040,N
14421,+393299850656,N
14422,+393479025450,N
14423,+393294222331,N
14424,+393899918070,N
14425,+393807414984,N
14426,+393347461703,N
14427,+393886908229,N
14428,+393292222762,N
14429,+393292266220,N
14430,+393894975076,N
14431,+393332760690,N
14432,+393898792836,N
14433,+393299257723,N
14434,+393286536463,N
14435,+393408752210,N
14436,+393387186563,N
14437,+393281085028,N
14438,+393356593234,N
14439,+393895179740,N
14440,+393335299949,N
14441,+393293833777,N
14442,+393281670243,N
14443,+393294168043,N
14444,+393881159374,N
14445,+393204067279,N
14446,+393894510703,N
14447,+393203406869,N
14448,+393291362524,N
14449,+393883743590,N
14450,+393883882828,N
14451,+393928766705,N
14452,+393803678961,N
14453,+393898830256,N
14454,+393935782312,N
14455,+393338807160,N
14456,+393939033274,N
14457,+393276141674,N
14458,+393209664088,N
14459,+393204510584,N
14460,+393289772069,N
14461,+393332761359,N
14462,+393282745458,N
14463,+393807640874,N
14464,+393281262362,N
14465,+393314427121,N
14466,+393807857721,N
14467,+393294723643,N
14468,+393465911793,N
14469,+393891870835,N
14470,+393533554997,N
